"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"667",667,667,2022-12-20,"16:12",1666,16,5,89,22,"",49,40,1,1552,667,FALSE,"Tuesday"
"668",668,668,2022-12-20,"18:12",2127,49,9,196,58,"",87,109,0,2068,668,FALSE,"Tuesday"
"669",669,669,2022-12-21,"11:12",2592,66,12,149,83,"",91,58,5,2518,669,FALSE,"Wednesday"
"670",670,670,2022-12-21,"21:12",11823,429,69,1195,527,"OC",479,716,29,11525,670,TRUE,"Wednesday"
"671",671,671,2022-12-22,"15:12",2222,45,12,116,60,"",71,45,3,2074,671,FALSE,"Thursday"
"672",672,672,2022-12-23,"16:12",3132,66,9,110,84,"Autobiographical O.C.",80,30,9,2811,672,TRUE,"Friday"
"673",673,673,2022-12-23,"19:12",3182,151,34,237,192,"",102,135,7,3054,673,FALSE,"Friday"
"674",674,674,2022-12-24,"09:12",1666,24,1,64,25,"",38,26,0,1604,674,FALSE,"Saturday"
"675",675,675,2022-12-27,"16:12",1257,3,0,17,3,"",11,6,0,1169,675,FALSE,"Tuesday"
"676",676,676,2022-12-29,"10:12",2976,50,16,242,67,"",77,165,1,2831,676,FALSE,"Thursday"
"677",677,677,2022-12-29,"22:12",5470,217,26,769,260,"The mood for my entire analytic philosophy class last semester",436,333,17,5442,677,FALSE,"Thursday"
"678",678,678,2022-12-29,"23:12",862,31,6,57,38,"",40,17,1,798,678,FALSE,"Thursday"
"679",679,679,2022-10-09,"13:10",1976,56,11,119,69,"Unironically sounds better than Ubik",46,73,2,1943,679,FALSE,"Sunday"
"680",680,680,2022-10-03,"05:10",3295,66,21,99,88,"OC",36,63,1,3173,680,TRUE,"Monday"
"681",681,681,2022-10-03,"12:10",1823,41,12,54,53,"I will not elaborate.",14,40,0,1789,681,FALSE,"Monday"
"682",682,682,2022-10-03,"21:10",2665,56,13,158,69,"",65,93,0,2566,682,FALSE,"Monday"
"683",683,683,2022-10-04,"14:10",2899,120,38,221,161,"",120,101,3,2707,683,FALSE,"Tuesday"
"684",684,684,2022-10-04,"21:10",8507,225,33,928,267,"How I talk about my favorite raccoon/modern psychologist.",415,513,9,7332,684,FALSE,"Tuesday"
"685",685,685,2022-10-05,"08:10",3418,84,9,190,100,"Homies be tripping.",98,92,7,3274,685,FALSE,"Wednesday"
"686",686,686,2022-10-06,"22:10",1369,27,3,133,30,"""When you're not working do they put you in a little box? Frens."" ""Frens""",35,98,0,1333,686,FALSE,"Thursday"
"687",687,687,2022-10-07,"09:10",740,11,1,8,12,"I'm terms of the Turing test- machines have become indistinguishable from sufficiently inauthentic and stupid people who say nonsense simply to have said something.",5,3,0,728,687,FALSE,"Friday"
"688",688,688,2022-10-07,"21:10",2211,38,5,104,47,"",64,40,4,2132,688,FALSE,"Friday"
"689",689,689,2022-10-07,"23:10",1491,56,10,127,67,"",50,77,1,1476,689,FALSE,"Friday"
"690",690,690,2022-10-08,"15:10",2214,52,1,131,53,"Fruedmin when he procrastinates staring into the abyss",63,68,0,2196,690,TRUE,"Saturday"
"691",691,691,2022-10-09,"10:10",5188,84,14,1540,99,"When Senpai notices you",223,1317,1,5188,691,FALSE,"Sunday"
"692",692,692,2022-10-09,"10:10",2025,50,2,89,55,"",65,24,3,1959,692,FALSE,"Sunday"
"693",693,693,2022-10-01,"05:10",1011,18,2,29,21,"OC",18,11,1,963,693,TRUE,"Saturday"
